,,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,theta_1,sigma,mu,init_y_1,init_y_2,init_y_3,init_y_4,init_y_5,init_y_6,init_y_7,init_y_8,init_y_9,logL,logL_birth,nlive
34369,0.004798346569639174,0.73912555,0.19349895,-0.42776608,0.13890775,-0.04651741,-0.0910321,0.031006724,0.023528008,0.24057055,0.50386655,13.788082,47.43115,-20.84038,-58.067272,-84.697945,41.58286,1.0861387,-14.003572,34.522297,-68.72103,-69.17075,-1033.6938,-1033.7152,981
34370,0.004798346569641356,0.86596626,-0.05283683,-0.33764744,0.20540148,-0.122159995,-0.026312007,0.00091062626,0.048677914,0.21104126,0.32125068,13.995716,48.858433,-25.583149,-29.554167,-60.656754,59.18301,26.04592,51.770626,-30.497663,22.510809,5.0799975,-1033.6938,-1034.4929,980
34371,0.004798932341056336,0.714891,0.123809785,-0.34464124,0.092333734,-0.066571966,-0.07843593,-0.00046736706,0.080315195,0.17528768,0.4650635,14.288847,45.751324,-28.263512,-21.36587,6.6699157,144.60886,-16.033693,30.267073,-35.813942,56.06695,87.89581,-1033.6937,-1033.7152,979
34372,0.004799518183978797,0.9255829,-0.1363651,-0.21850114,0.10191134,-0.11023558,0.05930972,-0.10328671,0.12273547,0.14890793,0.26269627,13.473854,43.485058,-9.868471,-83.687096,-33.195904,68.380066,-2.290722,-10.861787,17.84933,-68.39314,-49.93472,-1033.6936,-1033.7152,978
34373,0.004804793989703535,0.7613595,0.16997898,-0.44330332,0.14038043,-0.05166296,0.042141084,-0.10748508,0.033671394,0.27058822,0.44855684,14.051476,46.84375,-17.92224,-55.56118,-56.041626,40.713326,-8.626449,10.680622,-22.364271,1.8181101,-27.691774,-1033.6925,-1033.8789,977
34374,0.0048065538800463395,0.69508815,0.14578232,-0.34556043,0.13484995,-0.116465606,-0.04463833,0.01148289,0.08507827,0.18430424,0.4431812,13.84492,47.995605,-32.425354,-51.380672,-35.592007,72.72487,3.918599,5.058931,-33.400543,9.8499,0.044361398,-1033.6921,-1034.9316,976
34375,0.004807140653389228,1.1337615,-0.36812156,-0.1921017,0.20838393,-0.18679431,-0.018269997,0.063701496,0.016612688,0.14402567,0.07272772,13.977527,44.167587,-19.627575,-1.4551611,-10.731519,111.07564,-2.8060257,-32.628387,-42.56216,48.519306,-5.0883884,-1033.692,-1033.9105,975
34376,0.0048147752286009935,0.8911969,-0.1037136,-0.20290665,0.07789047,-0.10409771,0.025675233,-0.020079691,0.0299258,0.23388994,0.2873029,14.358738,54.33569,-4.525115,-16.182627,-82.444984,86.62976,-13.9663105,38.202896,-37.93437,6.6002874,-103.46834,-1033.6904,-1034.0979,974
34377,0.004815363005592097,0.91473746,-0.09217141,-0.31794122,0.16643469,-0.12192372,0.020033024,-0.011934591,0.017468497,0.19441523,0.29863876,13.466388,45.66437,-12.447298,-0.7379114,-65.64476,31.285778,19.153591,62.511803,-64.93857,14.18871,-40.728817,-1033.6903,-1033.8956,973
34378,0.004816538774835613,0.76896363,0.05672821,-0.31917152,0.16246143,-0.13553773,-0.0015632163,-0.019502936,0.035451718,0.208784,0.40859237,14.091983,43.49609,-33.43884,-69.506134,-62.43011,116.36949,29.223171,-4.8870773,21.334023,-15.402009,-31.277464,-1033.6901,-1033.9434,972
34379,0.004824188275886292,0.77917755,0.05812941,-0.33143812,0.12996233,-0.065101065,-0.028010469,-0.07879102,0.09886395,0.22763264,0.39566213,13.671652,43.46439,-16.159441,-29.731247,-19.690998,72.250404,4.9845524,43.99436,41.40887,2.9376273,-19.329048,-1033.6885,-1035.5447,971
34380,0.00482595526993827,0.5525168,0.30389884,-0.38841355,0.12331688,-0.06929408,-0.08154304,-0.00049799593,0.07127931,0.24161334,0.6201082,14.033018,44.077427,-20.292282,-6.631303,-38.702248,94.6428,9.728962,-11.334693,-58.486317,18.761003,-127.76426,-1033.6881,-1033.8789,970
34381,0.004826544411768204,0.6682164,0.21095309,-0.3599569,0.059177868,-0.00047698285,-0.10335093,-0.032131974,0.04604739,0.24412787,0.511251,13.539031,49.164673,3.279742,17.15068,-69.0178,59.140053,15.818346,-7.436673,-0.6156422,28.628744,-152.35686,-1033.688,-1033.6986,969
34382,0.004826544411755035,0.9561738,-0.08131369,-0.34035292,0.15755783,-0.0884389,-0.069800004,0.02168644,0.043396432,0.14560479,0.23133847,13.726022,49.671993,-50.138824,-20.001802,-52.662342,132.40974,-58.88657,-21.88657,3.345806,4.8997235,-21.759222,-1033.688,-1033.6986,968
34383,0.004827133625495109,0.68144184,0.14388435,-0.371285,0.11395285,-0.08031612,-0.05829247,0.003963907,0.044229805,0.19877517,0.43467683,14.278729,48.69075,-33.898514,-50.940826,-46.798725,92.40478,18.42193,-18.85584,-45.75105,-16.755636,13.977072,-1033.6879,-1033.6986,967
34384,0.004827722911179348,0.67552966,0.17234756,-0.33660954,0.082432665,-0.10381143,0.0023055424,-0.018191013,0.032647282,0.24894606,0.5466551,14.190215,51.02062,-8.244883,4.3335295,-17.290981,104.31423,-53.231304,-19.652903,-19.904894,52.309498,-103.78582,-1033.6877,-1033.7732,966
34385,0.004828312268808853,0.8843495,-0.03842799,-0.28979865,0.10360909,-0.045092467,-0.025849398,0.003590468,0.026445763,0.21104355,0.26462442,13.985626,45.247032,-2.1757746,-15.811919,-0.7611517,105.42844,-2.9075384,-44.699738,-10.1012945,-3.6471395,-41.391014,-1033.6876,-1033.9105,965
34386,0.004831849925701066,0.6620771,0.21662349,-0.34891585,0.024461463,-0.008280974,-0.09933251,-0.004036598,0.077332735,0.20851189,0.47843117,13.719983,46.910667,-48.395267,-22.037703,-52.298912,88.758125,-59.902504,8.146094,-66.273224,9.165447,2.7211206,-1033.6869,-1033.7152,964
34387,0.004833029720559616,0.68963015,0.23031893,-0.38170466,0.045069735,0.0070345667,-0.021734817,-0.10237618,0.061038747,0.26483577,0.500173,14.254497,49.30515,0.8862528,-62.354744,-104.421234,51.050518,-36.67566,7.764539,44.964725,-64.81898,-126.37501,-1033.6866,-1033.8041,963
34388,0.004833619726013873,0.72831017,0.16203061,-0.3721113,0.102796316,-0.09485956,-0.021754613,-0.02584357,0.060894713,0.20584853,0.41430014,14.484604,45.907257,6.7152023,-39.355915,-44.485374,116.81997,45.41133,-15.691973,69.23275,-10.504622,-61.135757,-1033.6865,-1034.4567,962
34389,0.004834209803508965,1.1396182,-0.374152,-0.17346142,0.13866064,-0.107096836,-0.0033266742,0.027696056,-0.028671507,0.19870938,0.09240736,13.320986,47.952126,-3.362167,34.955494,-64.88462,-9.272767,-2.0039012,22.107405,-56.055054,6.6140313,10.216462,-1033.6864,-1033.9105,961
34390,0.004835390174600776,0.688841,0.17356579,-0.43245983,0.14189038,-0.041173894,-0.0903111,-0.050191723,0.05684428,0.22273453,0.52860206,13.727746,48.9813,7.0918293,-41.419815,-42.402443,47.081844,-18.889341,28.06865,5.067998,-27.288197,-91.28098,-1033.6862,-1034.1544,960
34391,0.004837161271644257,1.0461707,-0.2416976,-0.24686249,0.19047393,-0.085638255,-0.062258136,0.017249156,0.047936022,0.17137565,0.16494007,14.073953,50.26208,-19.635004,-66.66074,-88.32162,54.466866,67.57242,11.715145,-32.35349,-39.17722,-108.66821,-1033.6858,-1033.7437,959
34392,0.004837161271639857,0.56432986,0.38984862,-0.4965353,0.07632048,0.05912818,-0.0975951,-0.11635926,0.13599993,0.2547824,0.6482026,13.815529,44.903225,-12.144796,-49.502266,-13.818762,60.21385,-61.882084,62.730125,-29.238031,-14.517427,90.39004,-1033.6858,-1033.7152,958
34393,0.004837751781464626,0.7860312,0.12531894,-0.37570387,0.10288078,-0.07661173,0.005921084,-0.010885308,-0.024240198,0.2627008,0.4346937,14.041758,52.267,-10.472122,-61.201675,-79.66069,29.868118,-7.6688237,-6.9126167,40.198215,-17.613653,-64.11707,-1033.6857,-1033.9922,957
34394,0.004837751781472326,0.5426019,0.4237552,-0.48450238,0.096187145,-0.008914635,-0.13300698,-0.009447792,0.12533,0.21482007,0.6792346,13.384012,52.29687,-28.15891,-58.142452,-39.648167,75.84232,-46.007965,41.81621,-43.00583,-47.05798,79.01577,-1033.6857,-1033.7732,956
34395,0.0048383423633984145,0.5920566,0.31938457,-0.39389825,0.09136333,-0.072391264,-0.0634775,0.04041299,0.02123825,0.21836388,0.5695964,14.049116,47.579758,0.855888,-44.808083,-24.836647,127.57419,38.626904,12.518021,24.791182,-0.91677034,-7.655117,-1033.6855,-1036.0991,955
34396,0.004840705412115981,0.65388525,0.31324473,-0.47059152,0.0720352,0.028663738,-0.08129562,-0.036068555,0.07274625,0.23062122,0.5997875,13.249827,51.037083,-25.743624,-39.509884,-42.56502,54.239975,-1.5014441,37.42191,-15.468231,-10.162845,38.77399,-1033.685,-1033.8202,954
34397,0.004841296354600387,0.60482544,0.24743043,-0.34349176,0.0019075818,-0.01718526,0.020038458,-0.11408297,0.039252046,0.2808778,0.5810846,13.707307,52.915405,-6.8866897,-42.829216,-39.470455,76.608475,20.772413,35.805885,-32.475292,-23.557508,-39.40108,-1033.6849,-1033.6986,953
34398,0.0048424784560228374,1.0963045,-0.30967578,-0.23023002,0.18643826,-0.0788166,-0.07230177,-0.012562469,0.050163396,0.18030748,0.058086056,13.542121,44.449524,-16.53194,20.203917,-81.20124,49.98342,-1.6972935,-24.879864,-15.54836,68.67688,-71.154434,-1033.6847,-1033.7152,952
34399,0.004722113830366482,0.7379664,0.08362111,-0.30971137,0.083381295,-0.10428063,-0.025316264,-0.064669415,0.054780968,0.23560794,0.39793405,14.261974,48.295338,3.3799462,-51.939156,-77.26304,80.355606,-5.2709413,14.310858,-15.885385,29.459787,-121.12916,-1033.6846,-1033.7279,951
34400,0.00460284334873932,0.6296084,0.25668514,-0.4020181,0.101695165,-0.09274631,0.0125018805,-0.028859744,0.00422049,0.30865118,0.5419201,13.632475,41.578934,-18.28608,-34.282646,-63.252125,53.008442,8.874816,37.552567,-22.937578,19.002724,-39.32422,-1033.6842,-1034.3274,1000
34401,0.0046039672269862185,0.8112367,0.054683954,-0.34028912,0.10117574,-0.05061317,-0.013961568,0.0010949647,0.030318847,0.23413816,0.35987625,13.4437475,53.985767,-16.295015,-5.7788076,-27.010496,60.625767,-7.847623,19.464197,-33.044933,22.480335,-33.504807,-1033.684,-1034.0497,999
34402,0.004605653558908853,0.72884744,0.11148249,-0.35650617,0.11970581,-0.08928605,0.020195626,-0.08027003,0.04976831,0.2742575,0.4320707,13.895819,46.870857,-20.982378,-53.204292,-58.96199,24.78813,-10.416658,10.998487,-89.856834,-26.120163,-25.144604,-1033.6836,-1033.6986,998
34403,0.004607340508483111,1.0966425,-0.32722557,-0.20086311,0.20261943,-0.18326086,0.03865747,0.043128185,-0.07311574,0.2404513,0.0919819,14.024767,46.74303,-33.725277,-31.978783,-70.437996,22.712893,-29.800396,-30.808403,-41.277752,-4.6553597,-4.0839972,-1033.6832,-1033.8041,997
34404,0.004607902962306487,0.83602786,0.018332556,-0.38244092,0.1588582,-0.0025026565,-0.07591163,-0.06731469,0.093751416,0.19528635,0.368418,14.037658,46.862072,-20.212189,-58.880733,-33.971447,68.51203,-34.196705,43.381294,-59.39224,-3.0776887,-17.077988,-1033.6831,-1034.6898,996
34405,0.004608465484801349,1.0447959,-0.2728489,-0.22582805,0.20708865,-0.16877827,-0.011753774,0.037862223,0.018919472,0.15785097,0.1362571,13.924,46.82585,-36.447094,-35.437626,-57.199436,10.248294,-7.7013564,0.59655595,-16.198458,-33.72256,24.517202,-1033.683,-1033.8041,995
34406,0.004609590735789818,0.6788552,0.24148583,-0.40578592,0.11692333,-0.07845106,0.0015939111,-0.0060329377,0.04772199,0.2129854,0.4659373,14.120429,51.41146,9.144895,-30.884699,-46.314766,66.34599,33.098396,-13.570586,5.358218,-49.95789,-118.204414,-1033.6827,-1034.1205,994
34407,0.004609590735785626,0.67437327,0.16759482,-0.36324534,0.047210615,-0.036108,-0.027911503,-0.023786437,-0.0014519128,0.22719401,0.47397336,14.617103,47.426525,-16.50041,-59.83833,-83.32324,98.08897,13.733601,24.546923,-54.90778,-119.40186,-65.32343,-1033.6827,-1033.8518,993
34408,0.004610716261547028,0.78728163,0.03846514,-0.30876336,0.117592625,-0.07775169,-0.055419248,-0.007632926,0.043955225,0.24732898,0.40093586,14.214266,42.15539,7.3039865,-27.21765,-24.76442,93.18383,-35.810528,-12.619441,42.060505,-57.72664,-127.40115,-1033.6825,-1033.6846,992
34409,0.0046112791274768835,1.3686739,-0.63540864,-0.11878461,0.28446767,-0.25064918,0.06975445,0.019697051,0.0312874,0.10348551,-0.19093937,14.021996,53.50037,-11.153421,-14.896694,-36.119423,33.50613,27.939598,-32.529854,-53.490475,21.082737,-9.287929,-1033.6824,-1033.7881,991
34410,0.004611842062118055,0.74648976,0.19712079,-0.43750283,0.1334368,-0.023019811,-0.011568627,-0.030862166,0.01415178,0.24439788,0.46701035,13.894783,48.94191,-42.808636,-40.649548,-114.07952,65.059,14.530085,27.139822,-26.887066,98.746544,-60.761086,-1033.6823,-1034.9316,990
34411,0.00461465776632714,0.9285387,-0.14188641,-0.21705355,0.11735824,-0.14887394,0.061039004,0.0055929534,-0.03520652,0.21646805,0.29722598,14.539689,46.07377,-20.479597,0.07069136,-67.18787,38.240364,4.795599,32.588215,-108.37073,12.906809,-25.73617,-1033.6816,-1034.5099,989
34412,0.004614657766323992,0.77186024,0.10081434,-0.40773946,0.15706624,-0.027914787,-0.064095356,-0.008557069,0.015599707,0.23861718,0.41157338,13.684493,50.653286,-15.735738,21.174059,4.285213,115.095085,48.86626,72.45914,-3.810347,33.031536,-50.574917,-1033.6816,-1033.7279,988
34413,0.0046152211134165904,0.89263546,-0.07210566,-0.28855145,0.17410977,-0.12697548,-0.030723821,0.04351938,-0.034026552,0.24718836,0.28230095,13.410328,44.06578,-34.829216,-33.69586,-59.66953,35.265575,9.469315,27.272919,11.00329,8.857523,22.19317,-1033.6815,-1034.3777,987
34414,0.0046191664692046275,0.7798672,0.07655666,-0.36018386,0.15968321,-0.1603395,-0.009616968,0.026469626,0.038266443,0.17804937,0.40922704,13.483555,45.112034,-71.07056,-62.857914,-68.995865,70.59703,-67.43778,22.385895,-87.53491,55.453587,55.576023,-1033.6807,-1033.6986,986
34415,0.004620858368261693,1.4519278,-0.7000062,-0.1292002,0.2468956,-0.17392436,0.06157135,-0.039708897,0.060564,0.0978045,-0.2881427,14.258193,43.789036,-22.84387,-50.952385,-81.795456,35.697723,112.42409,-75.11686,-25.956726,13.9414,36.68656,-1033.6803,-1033.9434,985
34416,0.00462311519769968,0.9380594,-0.09374035,-0.33795995,0.20188473,-0.106581286,-0.017856296,-0.07187537,0.10956143,0.16796197,0.19322959,13.848699,46.53695,6.745036,-37.03849,-5.5095344,66.1634,4.52404,40.70657,18.16567,-38.39502,-63.21715,-1033.6798,-1033.8364,984
34417,0.004625373129378452,0.9490522,-0.10465945,-0.2987738,0.15100443,-0.12095198,0.0062451414,-0.059869003,0.124942414,0.12606953,0.2534044,14.212942,47.122337,-19.390663,-78.07963,-15.937479,39.711002,-30.103418,15.383299,-29.080122,-21.478933,17.98299,-1033.6793,-1033.8202,983
34418,0.004627067301793334,0.8253274,0.06351349,-0.35502315,0.04764516,-0.013713332,0.042944767,-0.062122818,-0.016486585,0.2565905,0.35076797,14.033399,48.60352,-10.5344305,-2.8347306,-41.69748,51.202354,0.75241035,28.05368,-17.072256,42.77381,-52.997475,-1033.679,-1034.1713,982
34419,0.00462763216382372,1.1395149,-0.3704444,-0.18349406,0.16776882,-0.07610193,-0.03859738,-0.004344128,0.00050032535,0.19694294,0.016757235,13.678946,51.375988,-1.114982,29.879246,-77.21937,61.578423,-9.536572,-16.363708,-85.428535,57.796955,-24.089804,-1033.6788,-1033.7595,981
34420,0.004627632163825824,0.70189476,0.17456324,-0.43357852,0.15803985,-0.09823244,-0.017040793,0.014427646,-0.007150481,0.22226699,0.4543397,13.728118,47.77039,-22.057655,-25.20225,-16.40399,121.28419,18.73025,-39.98731,-10.938532,24.30543,-27.96556,-1033.6788,-1033.8041,980
34421,0.004630457508484639,0.7484705,0.14081176,-0.41342357,0.18511498,-0.1393176,-0.0118997125,0.031800345,-0.030846732,0.22532177,0.48720795,13.934153,41.795704,-9.792101,-42.301037,-19.934748,117.84329,13.975957,-45.57841,12.957769,20.584986,-78.69244,-1033.6782,-1033.7152,979
34422,0.004631022784376507,1.357844,-0.57390875,-0.19573444,0.27999526,-0.19717416,0.034467056,0.006582917,0.057567786,0.10015038,-0.16005702,13.833062,47.447525,-27.778221,-27.784666,-48.00403,8.849697,-25.709785,38.192276,-83.36346,27.822683,12.345184,-1033.6781,-1034.1205,978
34423,0.004632153543207312,0.8114776,0.089544736,-0.39222232,0.1557019,-0.056105584,-0.0024807025,-0.054268338,0.023126548,0.24774523,0.39071095,13.684919,49.653725,-42.337505,-16.018564,-36.31075,65.810875,22.094337,7.1694345,-62.333744,33.744305,44.562397,-1033.6779,-1033.7279,977
34424,0.004632153543212578,1.253942,-0.49910614,-0.14826164,0.25191098,-0.2368213,0.060752627,-0.025805362,0.07446901,0.114557825,-0.12546964,13.963373,46.060894,-5.155357,-25.553955,-42.818707,16.293118,72.29102,-27.542875,-40.287834,43.486732,4.6733093,-1033.6779,-1033.7279,976
34425,0.004633850199148087,1.0981923,-0.33528286,-0.1913768,0.17373344,-0.097970866,-0.022009784,0.051851396,-0.047767613,0.20729952,0.06823765,14.041541,50.988735,-45.95158,-39.775665,-99.02581,39.708878,8.149827,25.055923,-59.970947,20.072458,6.8833513,-1033.6775,-1034.4929,975
34426,0.004633850199151248,1.0739744,-0.3166069,-0.22477604,0.1982873,-0.11861677,-0.045916945,0.054619234,0.0015794755,0.1720202,0.114523895,14.212143,45.508877,-17.780165,-5.1382456,-20.252605,59.86142,-17.787054,35.922672,-26.728155,-17.806767,-4.4117126,-1033.6775,-1033.8789,974
34427,0.004637245375601554,0.7764243,0.10508781,-0.3605363,0.06554105,-0.044958472,-0.049008764,-0.0060848137,0.074878834,0.19462147,0.386039,13.985724,48.13211,-10.2720585,-61.763115,-65.89785,68.44538,36.47822,13.49825,-39.729862,-20.227352,-45.726936,-1033.6768,-1033.8789,973
34428,0.00464064303965369,0.7967532,0.10359669,-0.36429414,0.06867862,0.029619358,-0.07348502,-0.014905596,0.033073105,0.24793431,0.34354392,13.838805,47.224968,-4.7706237,-14.7460985,-31.658005,130.95087,4.6051283,8.448768,32.04377,-53.944843,-111.0742,-1033.676,-1033.8202,972
34429,0.004645744203999884,0.78101104,0.122046426,-0.3876238,0.08260749,-0.0077218125,-0.06338796,-0.01396381,0.032570396,0.21695942,0.46459898,14.059683,49.583786,-32.119858,-5.1466956,-58.34112,61.92175,-74.495926,-38.335144,-24.425358,-40.27358,-52.224377,-1033.6749,-1034.1544,971
34430,0.004646878557372409,0.8481956,0.0471116,-0.36879712,0.15869673,-0.0135245295,-0.099813186,-0.02592049,0.053533703,0.21747088,0.38586903,13.606696,46.387215,-31.476046,-37.9951,-62.754467,62.826088,-5.2023306,22.715904,-37.564594,1.5051842,1.968113,-1033.6747,-1033.7595,970
34431,0.004649715652689582,0.71266645,0.24527554,-0.48048356,0.103666976,0.008897673,-0.08697713,-0.015080023,0.03338653,0.20801406,0.55817145,13.899496,47.52814,-35.67218,-19.314577,-44.919014,47.562847,34.371277,2.6050897,-83.971985,-5.9127517,-63.45181,-1033.6741,-1033.7152,969
34432,0.004651418741230965,0.70384973,0.25223804,-0.4988872,0.11399197,0.010469796,-0.031507086,-0.0537555,0.01962227,0.27323514,0.5406229,14.331222,45.002445,-31.156982,-33.31934,-67.20033,37.60132,-11.007233,-4.966425,-67.00228,9.697251,-44.80209,-1033.6737,-1034.8247,968
34433,0.004655395040816311,1.1221741,-0.26257756,-0.31991112,0.23215678,-0.08777961,-0.0690942,0.04167604,0.008049598,0.16134739,0.04690875,13.557975,47.305557,-40.3884,-7.8216767,-61.457695,93.58013,-5.8337116,4.342946,-9.195218,-30.60908,11.792367,-1033.6729,-1033.7595,967
34434,0.004655395040823721,0.7833659,0.0119238105,-0.32185173,0.119071506,-0.06402549,-0.027527891,-0.046092372,-0.003139983,0.25508466,0.36755037,14.071525,44.887005,-16.947018,-26.3372,-49.688313,50.55223,71.191826,45.075165,-4.8354425,3.1517267,-22.824818,-1033.6729,-1036.012,966
34435,0.004656531750645248,0.98991597,-0.17620446,-0.28329504,0.19970293,-0.14699666,-0.008500335,0.012178897,0.023281943,0.18731155,0.20523529,13.799903,55.06875,-22.458778,6.9152317,-33.911583,75.534706,39.320473,44.552807,-76.90282,25.512642,36.02096,-1033.6726,-1034.2885,965
34436,0.004657100209623316,0.866942,-0.0005142275,-0.34769887,0.16184829,-0.074682854,-0.0799127,0.03497479,0.049180966,0.22230354,0.32023418,13.58775,49.778084,-37.548622,13.958176,-73.262985,43.690735,-11.25764,34.24875,-77.65488,58.463253,10.820012,-1033.6725,-1033.9434,964
34437,0.004657668737986994,0.9904911,-0.14375027,-0.30745414,0.16015662,-0.044464618,-0.0020087129,-0.040592402,0.04668255,0.19280231,0.2574016,14.052499,49.006542,-37.881073,-19.923944,-45.76946,137.97905,57.482933,17.179903,-31.771154,53.419308,-30.54083,-1033.6724,-1034.3777,963
34438,0.004658237335764873,0.6667825,0.20059492,-0.4019282,0.11296347,-0.04562153,-0.06576247,-0.006712416,0.058531053,0.23125358,0.45798475,14.408379,52.72195,-20.171598,-50.02656,-74.47577,80.88587,0.63679624,16.31745,5.130437,-3.3587437,-37.404804,-1033.6722,-1033.7732,962
34439,0.004659374739586549,1.0130799,-0.19982362,-0.24610244,0.1380964,-0.049178753,-0.09926456,0.021944698,0.060292624,0.13799196,0.19790018,14.13181,48.846867,-29.70525,5.4600306,-24.71465,172.81609,-31.005705,-29.676943,-30.56693,26.886108,-47.279606,-1033.672,-1033.8956,961
34440,0.004660512421125428,0.49662715,0.33840346,-0.395704,0.07914847,-0.042628054,-0.02702149,-0.11095888,0.096249945,0.26801208,0.67525405,14.215695,47.280563,4.318496,-67.29865,-32.398804,64.68595,-71.25219,5.496151,5.3469396,-76.81057,-9.327012,-1033.6718,-1033.9434,960
34441,0.004662219464295081,0.7364641,0.14528745,-0.41249812,0.17421894,-0.04991751,-0.034254786,-0.07743337,0.038080297,0.27927208,0.5068128,14.229805,49.50328,-4.8268204,-41.088654,-90.15464,66.8277,8.675713,-24.426794,6.347867,8.657444,-103.83348,-1033.6714,-1033.6846,959
34442,0.004665635426622601,1.3886366,-0.68543404,-0.052903194,0.2145753,-0.19889477,0.07300992,0.030095372,-0.04435768,0.16672285,-0.18930675,13.797671,48.815536,-20.889542,-13.235928,-60.074757,68.145775,-12.788549,42.53697,-31.672617,-38.91434,-43.441654,-1033.6707,-1034.2529,958
34443,0.004668483973710203,0.5771745,0.37327006,-0.47548476,0.101615615,-0.011990966,-0.04553449,-0.07517643,0.09814842,0.21239184,0.6436343,14.150038,51.170536,18.280195,-26.28591,-12.501779,88.14162,-38.511826,9.748951,61.84958,-22.39515,-17.533892,-1033.67,-1033.8789,957
34444,0.004668483973717634,1.0938071,-0.34618336,-0.16311078,0.10233771,-0.047676783,-0.05615464,0.03665798,-0.031793855,0.20147856,0.117671005,13.957705,43.288986,-33.665386,37.430004,-86.00061,32.50165,-8.419955,25.014952,-56.70735,-4.3683214,103.102936,-1033.67,-1033.6986,956
34445,0.004668483973726126,1.1519088,-0.3705416,-0.20357426,0.17973027,-0.13793658,0.030888759,-0.0024522634,-0.027966494,0.18671332,0.06666105,14.179257,49.47439,-23.69169,-13.977675,-51.413555,1.074161,33.98007,54.96153,-21.332254,-52.72312,44.747444,-1033.67,-1033.9434,955
34446,0.0046838962073786706,0.99867696,-0.1599876,-0.29746926,0.18548481,-0.112815455,0.003515969,0.034788888,-0.06876842,0.2557557,0.22167727,14.060066,52.95759,-20.430067,-10.025401,-36.361847,63.101543,35.794174,67.64946,-34.193024,-14.483643,17.211119,-1033.6667,-1033.927,954
34447,0.004684468006946264,0.6158576,0.30416453,-0.45258558,0.09876442,-0.085635096,0.02426602,-0.1006321,0.059448518,0.22373885,0.63776386,13.444423,41.75885,13.671151,-33.910107,-23.589258,98.95712,-9.008373,28.433182,-32.5059,-72.85094,-130.91252,-1033.6666,-1034.0664,953
34448,0.004685611815523314,0.77848274,0.10274139,-0.38220295,0.1359173,-0.027092025,-0.058203675,0.03128989,0.0015900248,0.24583058,0.39918765,13.440335,44.80948,-18.166986,-25.158009,-4.354325,136.96849,53.443836,6.544214,15.574367,-23.281906,-16.828302,-1033.6664,-1034.1385,952
34449,0.0046901898433132135,0.60601205,0.3138442,-0.4098634,0.005982895,0.0052070282,0.020321619,-0.076390974,0.03385011,0.24867848,0.5324821,13.70659,48.5546,14.2566595,-15.633758,-2.9760566,130.95923,16.826136,27.190006,-47.65683,-69.681114,-35.36846,-1033.6654,-1034.1885,951
34450,0.004691335048979654,1.1014848,-0.28477827,-0.27196828,0.20570137,-0.11208151,-0.02098207,0.019324834,0.033921506,0.14230604,0.0671353,13.769196,48.670353,-54.32179,-57.970814,-79.89003,58.933155,39.423428,4.1318836,-40.518597,14.034949,-31.197723,-1033.6652,-1033.6986,950
34451,0.004691335048987121,0.9520038,-0.10050204,-0.3678071,0.22003262,-0.08483082,-0.033667013,0.029096382,-0.04294188,0.21819781,0.25998247,14.071763,46.648655,-27.354319,-19.106869,-28.82281,107.99147,43.748383,35.91459,-21.968761,70.25623,-22.82311,-1033.6652,-1033.7595,949
34452,0.004692480534287459,0.95427877,-0.0867388,-0.34493107,0.16511506,-0.05944978,-0.040292278,0.023529356,-0.015436449,0.24412866,0.27200988,14.240539,39.786243,-44.24736,3.2260492,-69.526596,79.852486,-2.9353147,16.57285,-74.35629,39.19564,13.384453,-1033.6649,-1034.3961,948
34453,0.004693626299269695,0.97140306,-0.14369698,-0.3071994,0.16712943,-0.021298086,-0.13052645,0.054360785,0.05345136,0.1691338,0.22586828,13.7060995,45.17252,-28.280342,-7.1090503,-23.636051,98.645935,31.217571,15.988574,-27.664913,-18.905138,-29.747995,-1033.6647,-1034.0345,947
34454,0.004694199286659796,0.6266273,0.35526004,-0.49359927,0.04288538,-0.020136215,-0.0059293867,-0.043601703,0.008049912,0.23565291,0.55872595,13.795335,49.454826,27.71728,-61.19953,-30.340189,86.61536,16.853144,-5.828052,73.13784,-128.5707,-52.74147,-1033.6646,-1033.8041,946
34455,0.004695918668587191,0.9193993,-0.09069581,-0.31499776,0.1304789,-0.090321235,0.02976825,-0.08064496,0.02418428,0.21255563,0.23149757,13.694503,43.766216,-15.796003,-36.449924,-46.9202,58.39925,-31.854996,5.649133,-43.957813,-15.024652,-48.090176,-1033.6642,-1033.7881,945
34456,0.004696491935835285,0.74022204,0.14984037,-0.3928734,0.11877517,-0.034424175,-0.010096441,-0.10754606,0.07891105,0.22086847,0.49220818,13.722588,49.764023,-30.111713,-98.96857,-47.6472,81.59642,2.6332507,25.080921,15.330515,-72.78823,19.586252,-1033.6641,-1034.0664,944
34457,0.0046970652730676295,0.77617985,0.10361801,-0.33709988,0.10234812,-0.07133808,-0.049123384,-0.03803565,0.07560042,0.2037426,0.399904,13.952422,40.731846,-33.20048,-15.510402,-67.43267,51.630653,-56.014107,13.1129,-60.101414,65.81996,-62.353264,-1033.664,-1033.8956,943
34458,0.004698212157511771,1.3512698,-0.59549606,-0.14384562,0.18428499,-0.062200744,-0.025339365,-0.013035462,0.037250042,0.13760717,-0.23941764,13.8714285,50.286938,-21.796976,-35.800327,-88.044,29.642874,44.183983,56.823902,-19.497107,7.409572,-20.139505,-1033.6637,-1033.7732,942
